id,user_id,device_id,platform,locale,timezone,last_seen_at,created_at,updated_at
875,875,device_875_7521,ios,ko,Asia/Seoul,2025-04-02T07:07:21,2024-04-25T21:14:40,2024-04-25T21:14:40
876,876,device_876_7921,android,ja,Asia/Tokyo,2025-03-29T08:01:55,2025-03-13T04:05:25,2025-03-13T04:05:25
877,877,device_877_8400,android,en,America/Toronto,2025-02-20T00:46:24,2024-08-23T23:54:16,2024-08-23T23:54:16
878,878,device_878_3216,ios,en,America/Toronto,2025-05-05T13:39:13,2024-03-07T03:53:13,2024-03-07T03:53:13
879,879,device_879_1408,android,zh,Asia/Seoul,2025-01-02T21:10:31,2024-07-11T18:36:53,2024-07-11T18:36:53
880,880,device_880_2477,ios,zh,America/Toronto,2025-03-21T04:00:22,2024-04-02T00:05:49,2024-04-02T00:05:49
881,881,device_881_3024,android,ja,America/Toronto,2025-05-18T05:10:10,2025-03-09T11:14:07,2025-03-09T11:14:07
882,882,device_882_6946,ios,en,Asia/Tokyo,2025-03-22T09:02:14,2024-11-19T06:02:45,2024-11-19T06:02:45
883,883,device_883_7235,ios,zh,America/Toronto,2025-05-04T07:46:21,2025-04-15T22:34:48,2025-04-15T22:34:48
884,884,device_884_3656,ios,ko,Asia/Seoul,2025-04-22T14:20:38,2025-04-08T00:36:35,2025-04-08T00:36:35
885,885,device_885_6047,ios,ko,America/Vancouver,2025-05-15T17:00:06,2025-04-25T08:09:13,2025-04-25T08:09:13
886,886,device_886_3960,android,zh,Asia/Seoul,2025-02-22T14:04:36,2024-06-24T07:06:47,2024-06-24T07:06:47
887,887,device_887_5146,ios,ko,America/Toronto,2025-02-10T13:55:21,2025-02-09T21:27:29,2025-02-09T21:27:29
888,888,device_888_9904,ios,zh,Asia/Tokyo,2025-05-04T02:26:34,2024-10-22T10:45:37,2024-10-22T10:45:37
889,889,device_889_8794,ios,zh,America/Toronto,2025-01-27T00:54:12,2024-12-15T22:11:53,2024-12-15T22:11:53
890,890,device_890_1107,android,zh,Asia/Tokyo,2024-12-25T06:58:16,2024-12-09T20:55:03,2024-12-09T20:55:03
891,891,device_891_4028,ios,ja,America/Toronto,2024-09-06T23:01:12,2024-08-18T23:03:50,2024-08-18T23:03:50
892,892,device_892_3381,ios,en,Asia/Seoul,2025-04-05T16:28:11,2025-04-02T02:54:13,2025-04-02T02:54:13
893,893,device_893_2436,ios,ja,Asia/Seoul,2025-05-26T19:16:15,2024-11-29T01:58:03,2024-11-29T01:58:03
894,894,device_894_3643,ios,en,Asia/Tokyo,2024-11-02T10:05:44,2024-08-25T04:42:01,2024-08-25T04:42:01
895,895,device_895_6901,android,ko,Asia/Tokyo,2025-05-29T10:05:52,2025-03-17T16:01:17,2025-03-17T16:01:17
896,896,device_896_7038,ios,en,Asia/Seoul,2025-05-13T00:54:10,2025-04-27T08:47:18,2025-04-27T08:47:18
897,897,device_897_2063,android,en,Asia/Tokyo,2025-04-19T08:17:56,2024-02-16T18:46:27,2024-02-16T18:46:27
898,898,device_898_5496,android,zh,America/Toronto,2025-04-24T10:30:39,2025-04-18T12:20:37,2025-04-18T12:20:37
899,899,device_899_1953,android,zh,America/Toronto,2024-08-27T10:50:25,2024-03-18T01:50:52,2024-03-18T01:50:52
900,900,device_900_5705,ios,en,Asia/Tokyo,2025-03-18T14:18:26,2024-06-10T09:26:50,2024-06-10T09:26:50
901,901,device_901_6797,android,ja,Asia/Seoul,2025-05-26T08:34:13,2025-04-30T20:26:43,2025-04-30T20:26:43
902,902,device_902_3947,ios,zh,Asia/Tokyo,2024-12-21T04:16:08,2024-06-12T21:47:41,2024-06-12T21:47:41
903,903,device_903_2936,ios,ja,America/Toronto,2024-07-25T04:05:46,2024-07-24T13:21:40,2024-07-24T13:21:40
904,904,device_904_7793,ios,zh,America/Vancouver,2025-05-29T05:28:03,2025-05-27T23:16:22,2025-05-27T23:16:22
905,905,device_905_4478,android,en,Asia/Seoul,2024-11-30T15:23:35,2024-03-04T01:26:38,2024-03-04T01:26:38
906,906,device_906_2111,ios,ko,Asia/Seoul,2024-11-15T14:26:33,2024-05-01T23:45:23,2024-05-01T23:45:23
907,907,device_907_1100,android,ja,Asia/Seoul,2025-04-29T04:40:22,2024-07-05T07:24:39,2024-07-05T07:24:39
908,908,device_908_1477,ios,ja,Asia/Seoul,2024-10-15T19:33:59,2024-05-15T00:07:09,2024-05-15T00:07:09
909,909,device_909_6536,ios,ko,Asia/Seoul,2025-05-24T16:50:05,2025-03-04T17:52:52,2025-03-04T17:52:52
910,910,device_910_8888,android,zh,America/Vancouver,2024-06-12T17:56:47,2024-02-28T07:18:38,2024-02-28T07:18:38
911,911,device_911_7782,ios,zh,Asia/Seoul,2025-04-25T19:02:47,2024-05-01T13:58:46,2024-05-01T13:58:46
912,912,device_912_9779,ios,ja,Asia/Seoul,2025-03-09T07:07:55,2024-01-03T01:52:44,2024-01-03T01:52:44
913,913,device_913_2084,ios,ko,Asia/Seoul,2025-03-30T15:04:07,2024-11-13T07:19:10,2024-11-13T07:19:10
914,914,device_914_7147,ios,ja,America/Vancouver,2025-02-19T18:33:44,2024-12-15T21:59:51,2024-12-15T21:59:51
915,915,device_915_6050,ios,zh,America/Toronto,2025-04-17T13:42:37,2025-04-06T05:26:34,2025-04-06T05:26:34
916,916,device_916_2422,android,en,Asia/Seoul,2025-03-21T08:34:31,2024-12-30T23:48:12,2024-12-30T23:48:12
917,917,device_917_5958,android,ko,Asia/Seoul,2025-02-05T17:32:20,2024-08-14T05:28:00,2024-08-14T05:28:00
918,918,device_918_7131,ios,ja,America/Toronto,2024-04-22T12:35:36,2024-01-26T08:27:03,2024-01-26T08:27:03
919,919,device_919_9290,ios,ko,America/Vancouver,2024-12-18T03:18:14,2024-06-28T19:01:47,2024-06-28T19:01:47
920,920,device_920_6572,ios,zh,America/Toronto,2024-10-24T15:33:55,2024-08-11T18:39:51,2024-08-11T18:39:51
921,921,device_921_2609,android,ja,Asia/Seoul,2024-10-02T05:51:31,2024-08-07T14:15:08,2024-08-07T14:15:08
922,922,device_922_7350,ios,ko,America/Vancouver,2025-03-17T20:34:09,2024-12-18T15:45:26,2024-12-18T15:45:26
923,923,device_923_2426,ios,en,Asia/Seoul,2024-03-30T11:39:52,2024-02-25T06:53:12,2024-02-25T06:53:12
924,924,device_924_9529,android,zh,America/Vancouver,2024-08-09T08:19:22,2024-06-30T07:20:06,2024-06-30T07:20:06
925,925,device_925_4438,android,en,Asia/Seoul,2025-03-29T14:10:37,2024-07-24T11:39:20,2024-07-24T11:39:20
926,926,device_926_5532,android,ko,America/Toronto,2025-05-14T09:48:02,2025-04-30T11:55:32,2025-04-30T11:55:32
927,927,device_927_3446,android,zh,America/Vancouver,2025-04-29T13:48:18,2025-04-03T02:28:29,2025-04-03T02:28:29
928,928,device_928_9422,ios,ja,America/Vancouver,2025-05-28T15:34:00,2025-05-28T13:20:42,2025-05-28T13:20:42
929,929,device_929_6218,ios,ko,Asia/Seoul,2025-01-02T00:04:34,2024-06-02T15:37:02,2024-06-02T15:37:02
930,930,device_930_5011,android,ko,Asia/Seoul,2025-03-17T16:35:06,2024-11-26T05:09:53,2024-11-26T05:09:53
931,931,device_931_9856,ios,en,Asia/Seoul,2024-12-18T06:08:09,2024-03-30T03:35:07,2024-03-30T03:35:07
932,932,device_932_8712,android,en,America/Toronto,2025-03-01T18:56:10,2025-02-26T23:22:42,2025-02-26T23:22:42
933,933,device_933_2410,ios,en,Asia/Tokyo,2024-07-14T12:12:10,2024-06-23T14:45:06,2024-06-23T14:45:06
934,934,device_934_6826,android,zh,America/Toronto,2025-05-28T20:30:16,2025-05-18T00:47:10,2025-05-18T00:47:10
935,935,device_935_8629,android,ja,America/Toronto,2024-06-25T17:33:35,2024-04-25T17:21:49,2024-04-25T17:21:49
936,936,device_936_8464,ios,en,Asia/Tokyo,2024-09-01T02:18:17,2024-07-25T07:44:53,2024-07-25T07:44:53
937,937,device_937_4666,android,zh,Asia/Tokyo,2024-10-17T10:34:10,2024-04-20T11:28:35,2024-04-20T11:28:35
938,938,device_938_4004,ios,ja,Asia/Seoul,2024-12-26T00:01:09,2024-02-25T11:10:33,2024-02-25T11:10:33
939,939,device_939_1495,android,ja,Asia/Tokyo,2025-02-28T23:31:04,2024-02-16T07:44:01,2024-02-16T07:44:01
940,940,device_940_8842,ios,zh,America/Vancouver,2024-09-22T08:41:26,2024-05-08T21:01:29,2024-05-08T21:01:29
941,941,device_941_3087,android,ko,Asia/Seoul,2025-01-09T07:37:52,2024-08-26T22:17:59,2024-08-26T22:17:59
942,942,device_942_2162,ios,zh,America/Vancouver,2025-05-08T19:45:22,2025-04-07T04:25:29,2025-04-07T04:25:29
943,943,device_943_7773,android,zh,Asia/Tokyo,2025-05-14T10:50:12,2025-03-18T02:47:18,2025-03-18T02:47:18
944,944,device_944_7288,ios,ko,America/Toronto,2025-02-15T12:08:55,2024-08-12T04:05:28,2024-08-12T04:05:28
945,945,device_945_8063,ios,ja,America/Toronto,2025-05-14T03:32:08,2024-12-07T02:24:49,2024-12-07T02:24:49
946,946,device_946_2276,android,ja,America/Toronto,2024-08-19T00:40:00,2024-04-06T14:07:12,2024-04-06T14:07:12
947,947,device_947_2599,android,en,Asia/Tokyo,2025-03-03T05:32:06,2024-12-30T01:09:48,2024-12-30T01:09:48
948,948,device_948_2140,android,ko,Asia/Seoul,2025-01-28T18:56:31,2024-08-24T04:40:14,2024-08-24T04:40:14
949,949,device_949_2007,ios,zh,Asia/Seoul,2025-05-19T14:28:01,2024-11-08T15:18:09,2024-11-08T15:18:09
950,950,device_950_1003,ios,ko,America/Toronto,2025-03-13T00:11:08,2024-07-30T11:02:12,2024-07-30T11:02:12
951,951,device_951_5775,ios,ko,Asia/Tokyo,2025-05-06T21:18:32,2025-01-23T17:28:39,2025-01-23T17:28:39
952,952,device_952_6187,android,zh,America/Toronto,2025-04-04T08:26:19,2025-02-23T09:59:09,2025-02-23T09:59:09
953,953,device_953_2462,android,ja,Asia/Tokyo,2025-03-26T09:23:57,2025-01-18T13:00:36,2025-01-18T13:00:36
954,954,device_954_5819,ios,zh,America/Toronto,2025-05-20T13:22:43,2024-12-06T00:25:00,2024-12-06T00:25:00
955,955,device_955_6885,ios,ja,America/Vancouver,2024-03-04T03:15:54,2024-03-03T11:32:41,2024-03-03T11:32:41
956,956,device_956_8073,ios,ja,America/Vancouver,2025-05-02T08:21:46,2025-04-09T12:12:41,2025-04-09T12:12:41
957,957,device_957_7251,android,ja,Asia/Tokyo,2024-12-12T08:03:21,2024-01-31T23:03:31,2024-01-31T23:03:31
958,958,device_958_3278,android,ko,America/Toronto,2025-03-03T18:39:32,2024-12-01T13:35:52,2024-12-01T13:35:52
959,959,device_959_3527,ios,zh,Asia/Seoul,2025-02-16T09:25:35,2024-09-07T08:30:35,2024-09-07T08:30:35
960,960,device_960_2175,android,ko,America/Toronto,2025-04-14T11:33:21,2025-04-13T22:02:16,2025-04-13T22:02:16
961,961,device_961_8155,ios,ko,Asia/Tokyo,2025-03-25T23:31:01,2024-07-13T11:11:45,2024-07-13T11:11:45
962,962,device_962_8471,ios,en,America/Toronto,2024-12-09T02:15:50,2024-01-21T02:09:23,2024-01-21T02:09:23
963,963,device_963_7948,android,ko,Asia/Tokyo,2025-04-11T14:38:19,2024-03-11T22:27:23,2024-03-11T22:27:23
964,964,device_964_4044,android,zh,Asia/Seoul,2024-09-22T11:31:05,2024-06-26T19:27:37,2024-06-26T19:27:37
965,965,device_965_9220,android,en,Asia/Tokyo,2025-04-14T18:09:20,2025-03-22T18:29:18,2025-03-22T18:29:18
966,966,device_966_1620,android,zh,Asia/Seoul,2025-04-04T06:44:10,2025-04-01T00:45:52,2025-04-01T00:45:52
967,967,device_967_8889,android,ja,America/Vancouver,2025-04-11T19:43:01,2024-01-17T02:43:23,2024-01-17T02:43:23
968,968,device_968_9469,ios,ko,Asia/Seoul,2025-01-24T21:34:12,2024-07-28T08:02:58,2024-07-28T08:02:58
969,969,device_969_2279,ios,en,America/Toronto,2025-05-08T10:54:51,2025-03-23T14:01:20,2025-03-23T14:01:20
970,970,device_970_1176,android,en,Asia/Seoul,2025-03-22T19:42:55,2024-02-01T05:58:21,2024-02-01T05:58:21
971,971,device_971_6431,android,zh,Asia/Tokyo,2024-12-24T23:32:09,2024-05-16T01:47:30,2024-05-16T01:47:30
972,972,device_972_3744,android,ja,Asia/Seoul,2025-02-25T14:34:47,2024-12-31T10:46:15,2024-12-31T10:46:15
973,973,device_973_8752,ios,ja,Asia/Seoul,2025-02-19T00:24:52,2025-02-07T02:11:13,2025-02-07T02:11:13
974,974,device_974_1447,ios,en,Asia/Seoul,2025-05-30T20:37:29,2025-05-21T01:01:01,2025-05-21T01:01:01
975,975,device_975_9283,android,zh,America/Vancouver,2025-01-03T02:47:00,2024-12-09T11:45:12,2024-12-09T11:45:12
976,976,device_976_5603,ios,ja,Asia/Seoul,2024-09-24T12:33:53,2024-08-04T01:12:51,2024-08-04T01:12:51
977,977,device_977_2827,android,ja,America/Vancouver,2025-03-04T21:49:24,2024-05-20T23:12:10,2024-05-20T23:12:10
978,978,device_978_3873,ios,ko,Asia/Tokyo,2025-05-05T12:57:14,2025-03-30T15:20:06,2025-03-30T15:20:06
979,979,device_979_9640,android,ko,Asia/Tokyo,2025-01-08T16:07:00,2024-12-04T13:29:06,2024-12-04T13:29:06
980,980,device_980_3376,ios,ja,America/Vancouver,2025-05-31T12:45:51,2025-05-08T01:14:41,2025-05-08T01:14:41
981,981,device_981_4898,ios,zh,Asia/Tokyo,2025-04-01T08:07:14,2025-01-16T22:25:59,2025-01-16T22:25:59
982,982,device_982_1890,android,ko,America/Toronto,2024-12-04T21:33:33,2024-03-11T20:52:54,2024-03-11T20:52:54
983,983,device_983_8602,android,en,America/Vancouver,2025-02-01T14:42:11,2024-12-31T01:37:43,2024-12-31T01:37:43
984,984,device_984_9724,android,zh,Asia/Seoul,2025-03-31T05:35:14,2024-09-27T06:27:51,2024-09-27T06:27:51
985,985,device_985_5302,ios,zh,Asia/Tokyo,2025-05-16T11:39:19,2024-11-13T04:09:36,2024-11-13T04:09:36
986,986,device_986_8353,ios,zh,America/Vancouver,2025-01-06T01:03:25,2024-09-15T21:19:07,2024-09-15T21:19:07
987,987,device_987_9704,android,ja,America/Vancouver,2024-10-14T04:27:38,2024-09-06T08:57:34,2024-09-06T08:57:34
988,988,device_988_5429,android,zh,Asia/Seoul,2024-12-07T10:07:41,2024-03-22T05:52:59,2024-03-22T05:52:59
989,989,device_989_8554,android,en,Asia/Seoul,2025-03-04T17:37:37,2024-05-04T21:59:33,2024-05-04T21:59:33
990,990,device_990_6132,ios,ko,Asia/Seoul,2024-11-22T00:55:50,2024-09-13T03:59:09,2024-09-13T03:59:09
991,991,device_991_7737,ios,en,America/Vancouver,2024-11-20T09:06:32,2024-11-15T17:37:14,2024-11-15T17:37:14
992,992,device_992_4594,ios,en,Asia/Tokyo,2025-03-29T02:23:49,2025-01-19T20:12:43,2025-01-19T20:12:43
993,993,device_993_1388,android,ja,America/Toronto,2024-08-25T02:03:40,2024-08-11T20:46:08,2024-08-11T20:46:08
994,994,device_994_2995,ios,en,America/Toronto,2025-05-31T11:05:53,2025-05-29T15:27:08,2025-05-29T15:27:08
995,995,device_995_4027,ios,en,America/Toronto,2025-04-02T01:09:26,2024-11-07T00:58:15,2024-11-07T00:58:15
996,996,device_996_8650,ios,ko,Asia/Seoul,2025-03-31T20:56:18,2025-03-03T06:32:38,2025-03-03T06:32:38
997,997,device_997_6298,ios,zh,Asia/Seoul,2024-12-26T03:37:52,2024-01-29T12:05:02,2024-01-29T12:05:02
998,998,device_998_2022,android,ko,America/Vancouver,2025-02-11T02:49:21,2024-12-19T06:34:10,2024-12-19T06:34:10
999,999,device_999_5230,android,zh,Asia/Seoul,2024-04-25T01:07:39,2024-03-09T09:33:12,2024-03-09T09:33:12
1000,1000,device_1000_9056,android,ko,Asia/Tokyo,2024-09-28T05:51:55,2024-09-01T07:01:29,2024-09-01T07:01:29
